PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,abf,num,lr
2156_01,Earth,FALSE,TRAPPIST-1e,49,FALSE,651,25,0,849,2,FALSE,F,1,S
2158_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,820,0,45,0,TRUE,F,3,S
2159_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,402,2027,0,0,TRUE,F,4,S
2161_01,Mars,TRUE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,TRUE,F,9,P
2162_01,Mars,TRUE,PSO J318.5-22,27,FALSE,0,0,0,0,0,TRUE,F,5,S
2162_02,Mars,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,TRUE,F,5,S
2163_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,6,745,22,FALSE,G,9,P
2164_01,Europa,TRUE,TRAPPIST-1e,21,,0,0,0,0,0,TRUE,B,3,P
2167_01,Earth,FALSE,PSO J318.5-22,20,FALSE,38,220,495,0,,FALSE,F,1,P
2168_01,Mars,TRUE,TRAPPIST-1e,35,FALSE,0,0,0,0,0,TRUE,F,7,S
2168_02,Mars,FALSE,TRAPPIST-1e,20,FALSE,212,0,991,0,13,FALSE,F,7,S
2171_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,388,0,7,409,0,FALSE,F,3,P
2171_02,Earth,FALSE,TRAPPIST-1e,41,FALSE,2,0,551,5577,68,FALSE,G,1,P
2172_01,Earth,FALSE,PSO J318.5-22,23,FALSE,0,774,0,0,0,TRUE,G,7,S
2173_01,Earth,TRUE,PSO J318.5-22,27,FALSE,0,0,0,0,0,TRUE,G,2,P
2175_01,Earth,TRUE,55 Cancri e,58,FALSE,0,0,0,0,0,TRUE,G,8,S
2177_01,Mars,TRUE,TRAPPIST-1e,53,FALSE,0,0,0,,0,TRUE,F,5,P
2179_01,Europa,FALSE,TRAPPIST-1e,30,FALSE,437,3585,0,4488,281,FALSE,C,0,S
2180_01,Earth,FALSE,55 Cancri e,24,FALSE,1,0,0,318,247,FALSE,F,8,S
2182_01,Europa,FALSE,TRAPPIST-1e,31,FALSE,46,1935,0,995,1254,FALSE,B,4,P
2183_01,Mars,FALSE,PSO J318.5-22,46,FALSE,607,0,41,334,251,FALSE,F,9,S
2183_02,Mars,FALSE,TRAPPIST-1e,20,FALSE,938,59,31,12,0,FALSE,F,9,S
2186_01,Earth,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,FALSE,G,0,S
2187_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,0,236,0,1149,0,FALSE,F,7,P
2188_01,Earth,FALSE,55 Cancri e,24,FALSE,0,421,0,207,63,FALSE,F,8,P
2189_01,Earth,,TRAPPIST-1e,34,FALSE,0,0,0,628,0,FALSE,G,4,P
2190_01,Earth,FALSE,,20,FALSE,1750,0,446,0,76,FALSE,F,0,S
2191_01,Mars,TRUE,TRAPPIST-1e,48,FALSE,0,0,0,0,0,TRUE,F,1,S
2193_01,Earth,FALSE,PSO J318.5-22,25,FALSE,0,0,619,0,70,FALSE,F,9,P
2194_01,Earth,TRUE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,FALSE,G,2,S
2195_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,280,119,646,5,TRUE,F,0,P
2196_01,Europa,FALSE,TRAPPIST-1e,47,FALSE,,32,0,4027,1440,FALSE,B,5,P
2196_02,Europa,FALSE,55 Cancri e,26,FALSE,26,4587,0,102,0,TRUE,B,5,P
2196_03,Europa,TRUE,TRAPPIST-1e,37,FALSE,0,0,0,0,0,TRUE,B,5,P
2196_04,Europa,FALSE,55 Cancri e,42,FALSE,0,1180,0,2677,283,FALSE,B,5,P
2198_01,Earth,FALSE,55 Cancri e,61,FALSE,0,654,902,0,68,TRUE,E,6,S
2200_01,Mars,FALSE,TRAPPIST-1e,29,FALSE,1443,1108,47,0,0,FALSE,F,2,P
2201_01,Europa,FALSE,55 Cancri e,32,FALSE,0,1968,13,1051,,TRUE,D,5,S
2202_01,Mars,FALSE,TRAPPIST-1e,51,FALSE,1671,0,17,0,0,FALSE,F,3,P
2203_01,Mars,FALSE,TRAPPIST-1e,43,FALSE,2019,0,560,0,0,FALSE,D,6,S
2204_01,Europa,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,TRUE,B,0,S
2205_01,Earth,FALSE,TRAPPIST-1e,31,FALSE,0,0,187,602,0,FALSE,E,7,S
2206_01,Earth,FALSE,PSO J318.5-22,13,FALSE,0,14,857,0,72,FALSE,F,2,S
2207_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,546,0,228,0,0,FALSE,G,4,S
2209_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,1356,20,0,13,0,FALSE,F,3,S
2210_01,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,FALSE,G,5,S
2211_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,0,2347,0,380,0,TRUE,F,4,S
2212_01,Earth,FALSE,TRAPPIST-1e,50,FALSE,0,5,0,2170,0,FALSE,F,5,P
2215_01,Europa,FALSE,55 Cancri e,41,TRUE,0,29813,0,1257,6,TRUE,A,7,S
2215_02,Europa,FALSE,TRAPPIST-1e,43,FALSE,2,2229,33,6,198,TRUE,A,7,S
2215_03,Europa,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,TRUE,A,7,S
2215_04,Europa,FALSE,,36,FALSE,0,3206,0,698,72,FALSE,A,7,S
2219_01,Earth,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,TRUE,,,
2220_01,Earth,FALSE,TRAPPIST-1e,47,FALSE,0,0,880,0,2,TRUE,G,7,S
2221_01,Earth,TRUE,PSO J318.5-22,29,FALSE,0,0,0,0,0,TRUE,G,5,P
2223_01,Earth,FALSE,TRAPPIST-1e,,FALSE,0,86,0,252,570,FALSE,G,8,S
2224_01,Earth,FALSE,TRAPPIST-1e,14,FALSE,0,600,0,204,0,TRUE,F,5,S
2225_01,Earth,TRUE,PSO J318.5-22,25,FALSE,0,0,0,0,0,FALSE,G,6,P
2228_01,Mars,FALSE,TRAPPIST-1e,63,FALSE,1172,0,1,,0,FALSE,E,8,S
2229_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,48,329,182,26,154,FALSE,F,7,S
2231_01,Mars,FALSE,TRAPPIST-1e,32,FALSE,2,416,26,510,0,FALSE,E,9,S
2232_01,Earth,FALSE,55 Cancri e,31,FALSE,0,14,671,1,3,FALSE,F,8,S
2232_02,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,1220,0,140,0,FALSE,F,8,S
2233_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,9,18,0,2,878,FALSE,G,9,P
2234_01,Mars,TRUE,55 Cancri e,20,FALSE,0,0,0,0,0,TRUE,F,8,P
2234_02,Mars,TRUE,55 Cancri e,20,FALSE,0,0,0,0,0,TRUE,F,8,P
2234_03,Mars,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,FALSE,E,4,P
2234_04,Mars,FALSE,55 Cancri e,20,FALSE,552,8,1348,5,,FALSE,E,4,P
2234_05,Mars,FALSE,TRAPPIST-1e,31,FALSE,21,0,1031,0,,FALSE,D,6,P
2234_06,Mars,TRUE,55 Cancri e,17,FALSE,0,0,0,0,0,TRUE,F,8,P
2234_07,Mars,,TRAPPIST-1e,24,FALSE,2538,0,61,0,0,FALSE,F,8,P
2235_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,203,539,0,0,0,FALSE,F,9,P
2237_01,Europa,FALSE,55 Cancri e,28,FALSE,0,162,741,3733,99,TRUE,C,3,S
2237_02,Europa,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,TRUE,C,3,S
2238_01,Europa,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,TRUE,A,8,S
2239_01,Earth,FALSE,PSO J318.5-22,26,FALSE,93,0,469,0,0,TRUE,F,9,S
2241_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,485,1109,921,0,1,FALSE,F,1,P
2243_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,38,483,80,47,121,TRUE,G,2,P
2251_01,Europa,FALSE,55 Cancri e,62,FALSE,320,1179,756,4996,85,FALSE,A,9,S
2251_02,Europa,FALSE,TRAPPIST-1e,58,FALSE,2,1,14,2,1153,FALSE,A,9,S
2252_01,Earth,FALSE,,37,FALSE,0,1368,0,,960,FALSE,G,3,P
2253_01,Earth,FALSE,TRAPPIST-1e,54,FALSE,701,32,171,8,0,FALSE,G,9,S
2254_01,Earth,FALSE,TRAPPIST-1e,26,FALSE,0,10,0,702,1,FALSE,F,5,P
2255_01,Europa,TRUE,55 Cancri e,44,FALSE,0,0,0,0,0,TRUE,C,5,P
2255_02,Europa,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,TRUE,C,5,P
2256_01,Earth,TRUE,TRAPPIST-1e,47,FALSE,0,0,0,0,0,TRUE,G,0,S
2257_01,Europa,FALSE,TRAPPIST-1e,27,TRUE,0,3341,,80,654,TRUE,C,6,P
2257_02,Europa,TRUE,55 Cancri e,22,FALSE,0,0,0,0,0,TRUE,B,6,P
2258_01,Earth,TRUE,TRAPPIST-1e,46,FALSE,,0,0,0,0,TRUE,G,4,P
2261_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,0,0,885,0,0,TRUE,F,1,S
2262_01,Earth,FALSE,55 Cancri e,43,FALSE,485,4,136,48,0,FALSE,G,5,P
2263_01,Earth,FALSE,TRAPPIST-1e,42,FALSE,0,0,32,772,0,FALSE,F,6,P
2264_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,0,0,13,0,868,TRUE,F,2,S
2266_01,Mars,FALSE,TRAPPIST-1e,30,FALSE,616,0,185,210,475,FALSE,F,7,P
2267_01,Mars,FALSE,TRAPPIST-1e,43,FALSE,2318,0,647,81,0,TRUE,E,1,S
2268_01,Earth,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,FALSE,G,6,P
2269_01,Mars,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,TRUE,F,8,P
2270_01,Mars,FALSE,TRAPPIST-1e,46,FALSE,171,0,1257,5,0,TRUE,F,9,P
2272_01,Earth,FALSE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,TRUE,G,7,P
2272_02,Earth,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,TRUE,,,
2272_03,Earth,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,TRUE,G,7,P
2273_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,0,10,778,FALSE,E,2,S
2274_01,Europa,TRUE,55 Cancri e,27,FALSE,0,0,0,0,0,TRUE,C,9,P
2274_02,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,TRUE,C,9,P
2275_01,Mars,FALSE,PSO J318.5-22,36,FALSE,241,0,670,0,0,FALSE,F,0,P
2277_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,26,313,470,0,0,FALSE,G,2,S
2278_01,Europa,TRUE,55 Cancri e,18,FALSE,0,0,,0,0,TRUE,C,0,P
2279_01,Europa,FALSE,55 Cancri e,47,FALSE,0,140,,85,3970,FALSE,B,1,S
2280_01,Europa,FALSE,TRAPPIST-1e,18,FALSE,20,1064,0,0,11643,FALSE,B,2,S
2281_01,Earth,FALSE,TRAPPIST-1e,6,FALSE,0,0,0,0,0,TRUE,E,6,P
2282_01,Earth,,TRAPPIST-1e,20,FALSE,0,544,1,0,378,FALSE,F,1,P
2284_01,Mars,FALSE,TRAPPIST-1e,18,FALSE,262,302,1127,4225,0,FALSE,F,3,P
2287_01,Earth,FALSE,TRAPPIST-1e,37,FALSE,0,1,0,219,,FALSE,F,4,P
2288_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,12,746,802,58,0,FALSE,E,3,S
2289_01,Mars,FALSE,TRAPPIST-1e,37,FALSE,20,0,2559,20,0,TRUE,F,5,P
2291_01,Earth,,55 Cancri e,6,FALSE,0,0,0,,0,FALSE,G,5,S
2291_02,Earth,FALSE,TRAPPIST-1e,36,FALSE,3,0,435,8,277,FALSE,G,5,S
2291_03,Earth,FALSE,55 Cancri e,46,FALSE,426,37,0,0,568,FALSE,F,5,S
2295_01,Earth,FALSE,TRAPPIST-1e,75,FALSE,0,0,1224,,1769,FALSE,F,6,P
2295_02,Earth,FALSE,TRAPPIST-1e,37,FALSE,0,8,70,360,258,FALSE,F,6,P
2296_01,Earth,TRUE,TRAPPIST-1e,22,FALSE,0,0,,0,0,TRUE,G,9,P
2298_01,Earth,FALSE,PSO J318.5-22,33,FALSE,270,412,1,,5,FALSE,F,7,P
2299_01,Mars,FALSE,TRAPPIST-1e,35,FALSE,174,0,381,0,62,FALSE,F,8,S
2300_01,Europa,FALSE,55 Cancri e,19,FALSE,0,,0,0,8195,FALSE,C,1,P
2300_02,Europa,FALSE,55 Cancri e,34,FALSE,0,22,,3028,3768,FALSE,C,1,P
2301_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,1010,0,33,10,0,TRUE,F,9,S
2301_02,Earth,FALSE,55 Cancri e,37,FALSE,1508,,0,1,0,FALSE,G,7,S
2301_03,Earth,FALSE,55 Cancri e,24,FALSE,1367,0,1,0,0,FALSE,F,9,S
2302_01,Europa,FALSE,TRAPPIST-1e,54,TRUE,0,3381,0,4463,34,FALSE,A,8,P
2303_01,Mars,FALSE,55 Cancri e,52,FALSE,1377,0,32,22,0,TRUE,F,8,P
2305_01,Earth,TRUE,TRAPPIST-1e,60,FALSE,0,0,0,0,0,FALSE,G,8,S
2306_01,Europa,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,TRUE,C,2,P
2306_02,Europa,FALSE,TRAPPIST-1e,,FALSE,0,0,0,0,0,TRUE,C,2,P
2306_03,Europa,FALSE,TRAPPIST-1e,22,FALSE,0,297,3,676,2924,FALSE,C,2,P
2306_04,Europa,FALSE,55 Cancri e,27,FALSE,0,12077,0,75,0,TRUE,C,2,P
2306_05,Europa,TRUE,55 Cancri e,48,FALSE,0,0,0,0,0,TRUE,C,2,P
2306_06,Europa,FALSE,55 Cancri e,47,FALSE,1320,428,4,24,0,FALSE,C,2,P
2308_01,Europa,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,TRUE,D,7,S
2308_02,Europa,FALSE,55 Cancri e,49,FALSE,9,2426,95,1249,168,FALSE,D,7,S
2308_03,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,2012,1,9124,4,FALSE,D,7,S
2308_04,Europa,FALSE,TRAPPIST-1e,67,FALSE,0,4715,0,599,6,TRUE,D,7,S
2309_01,Earth,TRUE,PSO J318.5-22,5,FALSE,0,0,0,0,0,FALSE,G,1,P
2310_01,Europa,TRUE,55 Cancri e,60,FALSE,0,0,0,0,0,TRUE,D,8,P
2310_02,Europa,TRUE,TRAPPIST-1e,56,FALSE,0,0,0,0,0,TRUE,D,8,P
2310_03,Europa,FALSE,TRAPPIST-1e,59,FALSE,0,2210,0,4085,11,FALSE,D,8,P
2310_04,Europa,TRUE,TRAPPIST-1e,44,FALSE,0,0,0,0,0,TRUE,D,8,P
2311_01,Earth,FALSE,TRAPPIST-1e,33,FALSE,0,763,1,66,84,FALSE,G,2,P
2312_01,,TRUE,TRAPPIST-1e,28,FALSE,0,0,,0,0,FALSE,G,9,S
2313_01,Mars,FALSE,TRAPPIST-1e,29,FALSE,1365,0,791,210,0,FALSE,F,9,P
2314_01,Earth,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,FALSE,G,0,S
2315_01,Europa,TRUE,55 Cancri e,34,FALSE,0,0,0,0,0,TRUE,B,7,P
2316_01,Earth,TRUE,PSO J318.5-22,45,FALSE,0,0,0,0,0,TRUE,G,1,S
2317_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,0,454,0,454,0,FALSE,G,2,S
2318_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,128,37,626,0,5,FALSE,F,0,P
2319_01,,TRUE,PSO J318.5-22,57,FALSE,0,0,0,0,0,FALSE,G,3,P
2320_01,Earth,FALSE,55 Cancri e,,FALSE,0,760,0,21,23,FALSE,F,0,S
2321_01,Earth,TRUE,PSO J318.5-22,25,FALSE,0,0,0,0,0,TRUE,G,3,S
2325_01,Earth,TRUE,PSO J318.5-22,22,FALSE,0,0,0,0,0,FALSE,G,4,S
2327_01,Europa,FALSE,TRAPPIST-1e,32,FALSE,0,4106,388,892,2,TRUE,B,8,P
2329_01,Mars,TRUE,TRAPPIST-1e,29,FALSE,0,,0,0,0,TRUE,F,2,P
2332_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,556,0,20,1589,0,FALSE,F,3,S
2333_01,Mars,FALSE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,FALSE,E,7,P
2336_01,Europa,TRUE,55 Cancri e,45,FALSE,0,0,0,0,0,TRUE,A,0,S
2336_02,Europa,FALSE,TRAPPIST-1e,44,TRUE,1409,910,17,1452,3782,FALSE,A,0,S
2338_01,Earth,TRUE,55 Cancri e,27,FALSE,0,0,0,0,0,TRUE,G,6,P
2338_02,Earth,FALSE,TRAPPIST-1e,26,FALSE,14,0,0,857,0,FALSE,F,4,P
2339_01,Mars,FALSE,TRAPPIST-1e,46,FALSE,1290,0,57,0,0,FALSE,F,5,P
2340_01,Earth,FALSE,PSO J318.5-22,24,FALSE,0,0,648,0,0,FALSE,F,4,S
2341_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,0,785,0,0,0,TRUE,F,5,S
2345_01,Earth,TRUE,PSO J318.5-22,53,FALSE,0,,0,0,0,FALSE,G,8,S
2347_01,Earth,,55 Cancri e,28,FALSE,613,22,0,0,0,FALSE,F,7,P
2347_02,Earth,TRUE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,TRUE,G,7,P
2347_03,Earth,TRUE,TRAPPIST-1e,7,FALSE,0,0,0,0,0,FALSE,G,7,P
2347_04,Earth,TRUE,PSO J318.5-22,0,FALSE,0,0,0,0,0,TRUE,G,7,P
2347_05,Earth,TRUE,55 Cancri e,15,FALSE,0,0,0,0,0,TRUE,G,7,P
2347_06,Earth,FALSE,55 Cancri e,31,FALSE,1,,2,605,0,FALSE,G,7,P
2347_07,Earth,FALSE,TRAPPIST-1e,9,FALSE,,0,0,0,0,FALSE,G,7,P
2348_01,Europa,FALSE,55 Cancri e,44,TRUE,0,1223,78,1418,1239,FALSE,D,8,S
2349_01,Earth,FALSE,TRAPPIST-1e,35,FALSE,0,722,0,0,185,FALSE,G,9,S
2353_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,27,5412,86,,0,TRUE,G,0,S
2353_02,Earth,FALSE,55 Cancri e,13,FALSE,880,0,0,0,0,FALSE,F,7,S
2356_01,Mars,FALSE,TRAPPIST-1e,45,TRUE,773,82,0,6,0,FALSE,D,0,S
2356_02,Mars,TRUE,TRAPPIST-1e,4,FALSE,0,,0,0,0,TRUE,D,0,S
2356_03,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,,0,0,0,TRUE,D,0,S
2357_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,409,994,215,0,FALSE,E,9,P
2360_01,Earth,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,TRUE,G,9,P
2361_01,Earth,TRUE,PSO J318.5-22,3,FALSE,0,0,0,0,0,FALSE,G,0,P
2361_02,Earth,FALSE,,29,FALSE,0,0,792,0,0,TRUE,F,1,P
2363_01,Europa,FALSE,TRAPPIST-1e,28,FALSE,2416,8926,41,1,462,TRUE,C,5,S
2364_01,Earth,FALSE,TRAPPIST-1e,44,FALSE,0,4,6,864,33,TRUE,G,1,P
2365_01,Europa,TRUE,TRAPPIST-1e,50,FALSE,0,0,,0,0,TRUE,D,1,P
2366_01,Mars,TRUE,TRAPPIST-1e,35,FALSE,0,0,0,0,0,FALSE,F,2,P
2367_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,1,644,0,FALSE,F,3,P
2368_01,Mars,FALSE,TRAPPIST-1e,22,FALSE,579,0,267,0,108,FALSE,E,1,P
2369_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,3,0,880,0,40,FALSE,F,4,P
2373_01,Europa,FALSE,TRAPPIST-1e,36,FALSE,0,4756,0,7818,96,FALSE,D,1,S
2374_01,Mars,FALSE,TRAPPIST-1e,20,FALSE,464,0,1432,0,0,TRUE,E,6,S
2375_01,Earth,FALSE,55 Cancri e,22,FALSE,0,0,659,94,0,TRUE,G,3,P
2376_01,Earth,FALSE,55 Cancri e,22,FALSE,0,30,0,0,673,FALSE,F,9,S
2377_01,Europa,TRUE,PSO J318.5-22,32,FALSE,0,0,0,0,0,TRUE,C,3,P
2379_01,Earth,FALSE,TRAPPIST-1e,35,FALSE,194,0,678,0,0,FALSE,F,7,P
2382_01,Earth,FALSE,55 Cancri e,41,FALSE,0,33,0,1324,0,FALSE,F,8,P
2384_01,Earth,TRUE,TRAPPIST-1e,57,FALSE,0,0,0,0,0,FALSE,G,3,S
2384_02,Earth,TRUE,PSO J318.5-22,3,FALSE,0,0,0,0,0,FALSE,G,3,S
2384_03,Earth,FALSE,55 Cancri e,11,FALSE,0,0,0,0,0,TRUE,G,3,S
2384_04,Earth,FALSE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,TRUE,G,3,S
2384_05,Earth,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,,0,FALSE,G,3,S
2384_06,Earth,,TRAPPIST-1e,30,FALSE,0,0,0,0,0,FALSE,G,3,S
2384_07,,TRUE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,TRUE,,,
2385_01,Mars,FALSE,TRAPPIST-1e,23,FALSE,1773,0,78,0,3,FALSE,F,1,S
2387_01,Earth,FALSE,TRAPPIST-1e,58,FALSE,,400,0,690,490,TRUE,E,2,P
2389_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,46,0,676,0,FALSE,G,4,S
2390_01,Earth,,TRAPPIST-1e,24,FALSE,0,0,,59,4120,FALSE,G,5,P
2391_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,768,19,0,1,0,FALSE,E,3,P
2392_01,,TRUE,TRAPPIST-1e,37,FALSE,0,0,0,0,0,TRUE,G,6,P
2395_01,Earth,FALSE,TRAPPIST-1e,49,FALSE,712,1,0,0,,FALSE,G,7,P
2396_01,Earth,FALSE,TRAPPIST-1e,46,FALSE,0,557,0,287,781,FALSE,E,8,S
2396_02,Earth,FALSE,TRAPPIST-1e,30,FALSE,854,0,30,0,0,FALSE,G,6,S
2397_01,Earth,FALSE,55 Cancri e,36,FALSE,0,810,0,0,0,FALSE,G,7,S
2398_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,780,44,0,5,FALSE,F,0,P
2399_01,Mars,FALSE,TRAPPIST-1e,25,TRUE,854,0,319,0,0,FALSE,E,9,S
2401_01,Earth,TRUE,PSO J318.5-22,42,FALSE,0,0,0,0,0,TRUE,G,8,P
2402_01,Earth,TRUE,TRAPPIST-1e,13,FALSE,0,0,,0,0,FALSE,G,9,P
2403_01,Earth,FALSE,,25,FALSE,7,0,0,877,0,FALSE,G,8,S
2404_01,Europa,FALSE,TRAPPIST-1e,29,FALSE,0,544,7,2650,1561,FALSE,C,6,S
2404_02,Europa,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,TRUE,C,6,S
2404_03,Europa,FALSE,55 Cancri e,36,FALSE,828,5553,130,47,1171,TRUE,C,6,S
2404_04,,TRUE,TRAPPIST-1e,44,FALSE,0,0,0,0,0,TRUE,C,6,S
2406_01,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,TRUE,F,5,S
2409_01,Earth,FALSE,55 Cancri e,22,FALSE,292,395,0,0,3,FALSE,F,2,P
2409_02,Earth,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,TRUE,G,0,P
2410_01,Earth,TRUE,TRAPPIST-1e,43,FALSE,0,0,,0,0,TRUE,G,1,P
2411_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,19,2115,17,,0,TRUE,F,3,P
2412_01,Earth,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,TRUE,G,2,P
2413_01,Earth,TRUE,PSO J318.5-22,18,FALSE,0,0,0,0,0,TRUE,G,0,S
2414_01,Europa,FALSE,TRAPPIST-1e,42,FALSE,0,1829,2,3133,2447,FALSE,T,1,P
2416_01,Earth,FALSE,TRAPPIST-1e,43,FALSE,9,0,1079,0,729,FALSE,G,1,S
2417_01,Earth,FALSE,TRAPPIST-1e,32,FALSE,11,31,0,836,9,FALSE,G,3,P
2419_01,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,TRUE,G,4,P
2421_01,Mars,FALSE,TRAPPIST-1e,22,,0,0,0,0,0,TRUE,E,5,P
2423_01,Earth,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,FALSE,G,5,P
2424_01,Earth,FALSE,TRAPPIST-1e,34,FALSE,34,223,1559,0,0,TRUE,G,3,S
2426_01,Mars,TRUE,TRAPPIST-1e,70,FALSE,0,0,0,0,0,TRUE,F,6,S
2426_02,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,TRUE,F,6,S
2427_01,Europa,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,TRUE,B,4,S
2429_01,Earth,FALSE,TRAPPIST-1e,17,FALSE,112,56,332,0,606,FALSE,F,7,P
2431_01,Earth,FALSE,TRAPPIST-1e,13,FALSE,0,2,0,566,208,FALSE,F,8,P
2432_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,79,,0,FALSE,F,9,P
2433_01,Europa,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,,0,TRUE,C,4,P
2435_01,Earth,FALSE,TRAPPIST-1e,33,FALSE,4,0,28,0,2757,FALSE,F,7,S
2436_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,759,0,0,,40,FALSE,F,1,P
2438_01,Mars,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,TRUE,F,3,P
2439_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,227,537,13,0,0,TRUE,F,4,P
2441_01,Earth,FALSE,55 Cancri e,17,FALSE,0,11,493,0,372,FALSE,F,8,S
2442_01,Mars,TRUE,TRAPPIST-1e,34,,0,0,0,0,0,TRUE,F,5,P
2443_01,,FALSE,TRAPPIST-1e,31,FALSE,1458,421,76,0,0,FALSE,D,2,P
2444_01,Earth,FALSE,55 Cancri e,43,FALSE,6,236,3,448,54,FALSE,F,6,P
2445_01,Earth,FALSE,,43,FALSE,602,3,27,89,69,FALSE,E,0,S
2446_01,Earth,FALSE,TRAPPIST-1e,33,FALSE,0,0,661,0,94,TRUE,F,7,P
2449_01,Mars,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,TRUE,F,8,P
2449_02,Mars,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,FALSE,E,6,P
2449_03,Mars,TRUE,TRAPPIST-1e,7,FALSE,0,0,0,0,0,TRUE,F,8,P
2451_01,,TRUE,PSO J318.5-22,16,FALSE,0,0,0,0,0,FALSE,G,5,S
2452_01,Earth,FALSE,55 Cancri e,42,FALSE,526,2,28,161,,FALSE,F,0,S
2453_01,Mars,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,TRUE,E,7,P
2454_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,157,644,FALSE,F,0,P
2455_01,Mars,FALSE,TRAPPIST-1e,42,FALSE,554,0,1168,0,275,FALSE,F,1,S
